%% Dataset about positive and negative movie reviews
@relation review_type
@attribute number_of_words numeric
@attribute number_of_positive_words numeric
@attribute number_of_negative_words numeric
@attribute percent_of_positive_words numeric
@attribute percent_of_negative_words numeric
@attribute positive_minus_negative numeric
@attribute review {positive, negative}
@data
553,18,13,0.0325497287522604,0.023508137432188065,5,positive
129,8,5,0.06201550387596899,0.03875968992248062,3,positive
112,9,2,0.08035714285714286,0.017857142857142856,7,positive
318,20,16,0.06289308176100629,0.050314465408805034,4,positive
168,8,7,0.047619047619047616,0.041666666666666664,1,positive
390,8,10,0.020512820512820513,0.02564102564102564,-2,positive
153,7,6,0.0457516339869281,0.0392156862745098,1,positive
217,5,8,0.02304147465437788,0.03686635944700461,-3,positive
309,12,10,0.038834951456310676,0.032362459546925564,2,positive
170,8,5,0.047058823529411764,0.029411764705882353,3,positive
66,3,1,0.045454545454545456,0.015151515151515152,2,positive
320,9,7,0.028125,0.021875,2,positive
41,3,3,0.07317073170731707,0.07317073170731707,0,positive
169,7,11,0.04142011834319527,0.0650887573964497,-4,positive
59,3,1,0.05084745762711865,0.01694915254237288,2,positive
168,7,8,0.041666666666666664,0.047619047619047616,-1,positive
404,13,23,0.03217821782178218,0.05693069306930693,-10,positive
147,4,9,0.027210884353741496,0.061224489795918366,-5,positive
234,18,13,0.07692307692307693,0.05555555555555555,5,positive
127,7,4,0.05511811023622047,0.031496062992125984,3,positive
159,4,4,0.025157232704402517,0.025157232704402517,0,positive
473,26,37,0.05496828752642706,0.07822410147991543,-11,positive
959,38,33,0.03962460896767466,0.03441084462982273,5,positive
107,5,4,0.04672897196261682,0.037383177570093455,1,positive
368,9,15,0.024456521739130436,0.04076086956521739,-6,positive
215,8,7,0.037209302325581395,0.03255813953488372,1,positive
137,3,6,0.021897810218978103,0.043795620437956206,-3,positive
274,11,5,0.040145985401459854,0.01824817518248175,6,positive
116,6,4,0.05172413793103448,0.034482758620689655,2,positive
115,3,7,0.02608695652173913,0.06086956521739131,-4,positive
321,15,9,0.04672897196261682,0.028037383177570093,6,positive
160,5,4,0.03125,0.025,1,positive
357,19,11,0.05322128851540616,0.03081232492997199,8,positive
141,6,4,0.0425531914893617,0.028368794326241134,2,positive
189,11,3,0.0582010582010582,0.015873015873015872,8,positive
142,3,6,0.02112676056338028,0.04225352112676056,-3,positive
199,12,7,0.06030150753768844,0.035175879396984924,5,positive
126,10,1,0.07936507936507936,0.007936507936507936,9,positive
216,7,4,0.032407407407407406,0.018518518518518517,3,positive
348,13,9,0.03735632183908046,0.02586206896551724,4,positive
405,12,13,0.02962962962962963,0.03209876543209877,-1,positive
225,13,5,0.057777777777777775,0.022222222222222223,8,positive
162,18,2,0.1111111111111111,0.012345679012345678,16,positive
233,15,4,0.06437768240343347,0.017167381974248927,11,positive
169,11,6,0.0650887573964497,0.03550295857988166,5,positive
173,8,10,0.046242774566473986,0.057803468208092484,-2,positive
230,15,2,0.06521739130434782,0.008695652173913044,13,positive
197,15,13,0.07614213197969544,0.06598984771573604,2,positive
173,9,3,0.05202312138728324,0.017341040462427744,6,positive
69,4,0,0.057971014492753624,0.0,4,positive
103,2,0,0.019417475728155338,0.0,2,positive
216,1,3,0.004629629629629629,0.013888888888888888,-2,positive
190,6,4,0.031578947368421054,0.021052631578947368,2,positive
76,2,4,0.02631578947368421,0.05263157894736842,-2,positive
118,6,3,0.05084745762711865,0.025423728813559324,3,positive
352,17,7,0.048295454545454544,0.019886363636363636,10,positive
308,12,17,0.03896103896103896,0.05519480519480519,-5,positive
114,5,8,0.043859649122807015,0.07017543859649122,-3,positive
275,8,6,0.02909090909090909,0.02181818181818182,2,positive
60,5,1,0.08333333333333333,0.016666666666666666,4,positive
208,19,6,0.09134615384615384,0.028846153846153848,13,positive
189,15,10,0.07936507936507936,0.05291005291005291,5,positive
190,4,7,0.021052631578947368,0.03684210526315789,-3,positive
111,3,6,0.02702702702702703,0.05405405405405406,-3,positive
34,5,3,0.14705882352941177,0.08823529411764706,2,positive
341,8,16,0.02346041055718475,0.0469208211143695,-8,positive
108,3,10,0.027777777777777776,0.09259259259259259,-7,positive
330,11,12,0.03333333333333333,0.03636363636363636,-1,positive
136,9,4,0.0661764705882353,0.029411764705882353,5,positive
353,17,11,0.04815864022662889,0.031161473087818695,6,positive
202,4,6,0.019801980198019802,0.0297029702970297,-2,positive
418,14,20,0.03349282296650718,0.04784688995215311,-6,positive
603,27,26,0.04477611940298507,0.04311774461028192,1,positive
537,27,11,0.05027932960893855,0.020484171322160148,16,positive
931,34,21,0.036519871106337275,0.022556390977443608,13,positive
213,10,5,0.046948356807511735,0.023474178403755867,5,positive
479,27,13,0.05636743215031315,0.027139874739039668,14,positive
286,26,5,0.09090909090909091,0.017482517482517484,21,positive
787,22,20,0.02795425667090216,0.025412960609911054,2,positive
181,11,1,0.06077348066298342,0.0055248618784530384,10,positive
1001,48,46,0.04795204795204795,0.04595404595404595,2,positive
345,18,3,0.05217391304347826,0.008695652173913044,15,positive
206,8,10,0.038834951456310676,0.04854368932038835,-2,positive
210,13,5,0.06190476190476191,0.023809523809523808,8,positive
203,17,3,0.08374384236453201,0.014778325123152709,14,positive
309,13,5,0.042071197411003236,0.016181229773462782,8,positive
309,13,5,0.042071197411003236,0.016181229773462782,8,positive
143,13,0,0.09090909090909091,0.0,13,positive
160,5,9,0.03125,0.05625,-4,positive
158,10,3,0.06329113924050633,0.0189873417721519,7,positive
226,12,4,0.05309734513274336,0.017699115044247787,8,positive
121,7,2,0.05785123966942149,0.01652892561983471,5,positive
127,7,2,0.05511811023622047,0.015748031496062992,5,positive
117,3,5,0.02564102564102564,0.042735042735042736,-2,positive
119,12,0,0.10084033613445378,0.0,12,positive
128,9,1,0.0703125,0.0078125,8,positive
148,5,0,0.033783783783783786,0.0,5,positive
149,7,7,0.04697986577181208,0.04697986577181208,0,positive
323,17,4,0.05263157894736842,0.01238390092879257,13,positive
153,7,3,0.0457516339869281,0.0196078431372549,4,positive
168,15,3,0.08928571428571429,0.017857142857142856,12,positive
164,14,2,0.08536585365853659,0.012195121951219513,12,positive
220,14,3,0.06363636363636363,0.013636363636363636,11,positive
146,8,3,0.0547945205479452,0.02054794520547945,5,positive
111,8,3,0.07207207207207207,0.02702702702702703,5,positive
171,10,3,0.05847953216374269,0.017543859649122806,7,positive
252,18,4,0.07142857142857142,0.015873015873015872,14,positive
170,13,5,0.07647058823529412,0.029411764705882353,8,positive
114,6,2,0.05263157894736842,0.017543859649122806,4,positive
125,10,0,0.08,0.0,10,positive
78,5,2,0.0641025641025641,0.02564102564102564,3,positive
77,5,0,0.06493506493506493,0.0,5,positive
720,23,11,0.03194444444444444,0.015277777777777777,12,positive
58,7,0,0.1206896551724138,0.0,7,positive
334,16,0,0.04790419161676647,0.0,16,positive
110,10,2,0.09090909090909091,0.01818181818181818,8,positive
84,2,10,0.023809523809523808,0.11904761904761904,-8,positive
157,4,3,0.025477707006369428,0.01910828025477707,1,positive
269,7,8,0.026022304832713755,0.02973977695167286,-1,positive
236,10,3,0.0423728813559322,0.012711864406779662,7,positive
187,9,6,0.0481283422459893,0.03208556149732621,3,positive
117,2,4,0.017094017094017096,0.03418803418803419,-2,positive
190,11,3,0.05789473684210526,0.015789473684210527,8,positive
135,11,1,0.08148148148148149,0.007407407407407408,10,positive
139,6,5,0.04316546762589928,0.03597122302158273,1,positive
186,22,8,0.11827956989247312,0.043010752688172046,14,positive
257,15,6,0.058365758754863814,0.023346303501945526,9,positive
202,13,7,0.06435643564356436,0.034653465346534656,6,positive
86,7,3,0.08139534883720931,0.03488372093023256,4,positive
450,16,18,0.035555555555555556,0.04,-2,positive
108,8,0,0.07407407407407407,0.0,8,positive
169,11,5,0.0650887573964497,0.029585798816568046,6,positive
123,11,1,0.08943089430894309,0.008130081300813009,10,positive
129,6,8,0.046511627906976744,0.06201550387596899,-2,positive
139,15,4,0.1079136690647482,0.02877697841726619,11,positive
344,25,14,0.07267441860465117,0.040697674418604654,11,positive
303,14,13,0.0462046204620462,0.0429042904290429,1,positive
152,13,4,0.08552631578947369,0.02631578947368421,9,positive
161,12,1,0.07453416149068323,0.006211180124223602,11,positive
77,6,2,0.07792207792207792,0.025974025974025976,4,positive
131,9,5,0.06870229007633588,0.03816793893129771,4,positive
160,6,6,0.0375,0.0375,0,positive
130,10,0,0.07692307692307693,0.0,10,positive
138,10,4,0.07246376811594203,0.028985507246376812,6,positive
133,9,6,0.06766917293233082,0.045112781954887216,3,positive
166,12,6,0.07228915662650602,0.03614457831325301,6,positive
175,12,2,0.06857142857142857,0.011428571428571429,10,positive
212,18,7,0.08490566037735849,0.0330188679245283,11,positive
165,16,8,0.09696969696969697,0.048484848484848485,8,positive
309,12,22,0.038834951456310676,0.07119741100323625,-10,positive
150,3,3,0.02,0.02,0,positive
436,8,31,0.01834862385321101,0.07110091743119266,-23,positive
255,7,12,0.027450980392156862,0.047058823529411764,-5,positive
123,9,7,0.07317073170731707,0.056910569105691054,2,positive
220,6,8,0.02727272727272727,0.03636363636363636,-2,positive
477,9,26,0.018867924528301886,0.05450733752620545,-17,positive
298,24,9,0.08053691275167785,0.030201342281879196,15,positive
573,25,13,0.04363001745200698,0.02268760907504363,12,positive
152,9,6,0.05921052631578947,0.039473684210526314,3,positive
123,6,2,0.04878048780487805,0.016260162601626018,4,positive
241,16,6,0.06639004149377593,0.024896265560165973,10,positive
140,9,0,0.06428571428571428,0.0,9,positive
195,9,4,0.046153846153846156,0.020512820512820513,5,positive
156,7,6,0.04487179487179487,0.038461538461538464,1,positive
126,9,3,0.07142857142857142,0.023809523809523808,6,positive
77,4,2,0.05194805194805195,0.025974025974025976,2,positive
147,9,6,0.061224489795918366,0.04081632653061224,3,positive
112,6,1,0.05357142857142857,0.008928571428571428,5,positive
247,13,7,0.05263157894736842,0.02834008097165992,6,positive
279,19,4,0.06810035842293907,0.014336917562724014,15,positive
440,19,10,0.04318181818181818,0.022727272727272728,9,positive
123,14,3,0.11382113821138211,0.024390243902439025,11,positive
129,14,4,0.10852713178294573,0.031007751937984496,10,positive
122,12,2,0.09836065573770492,0.01639344262295082,10,positive
152,4,9,0.02631578947368421,0.05921052631578947,-5,positive
206,13,12,0.06310679611650485,0.05825242718446602,1,positive
377,11,15,0.029177718832891247,0.03978779840848806,-4,positive
112,9,8,0.08035714285714286,0.07142857142857142,1,positive
112,4,4,0.03571428571428571,0.03571428571428571,0,positive
192,4,8,0.020833333333333332,0.041666666666666664,-4,positive
43,3,0,0.06976744186046512,0.0,3,positive
64,3,1,0.046875,0.015625,2,positive
150,8,7,0.05333333333333334,0.04666666666666667,1,positive
239,11,14,0.04602510460251046,0.058577405857740586,-3,positive
64,2,4,0.03125,0.0625,-2,positive
194,16,4,0.08247422680412371,0.020618556701030927,12,positive
140,6,8,0.04285714285714286,0.05714285714285714,-2,positive
123,3,11,0.024390243902439025,0.08943089430894309,-8,positive
213,3,17,0.014084507042253521,0.07981220657276995,-14,positive
352,4,13,0.011363636363636364,0.036931818181818184,-9,positive
264,14,9,0.05303030303030303,0.03409090909090909,5,positive
80,8,3,0.1,0.0375,5,positive
55,2,1,0.03636363636363636,0.01818181818181818,1,positive
123,7,7,0.056910569105691054,0.056910569105691054,0,positive
203,7,11,0.034482758620689655,0.054187192118226604,-4,positive
145,6,1,0.041379310344827586,0.006896551724137931,5,positive
164,5,3,0.03048780487804878,0.018292682926829267,2,positive
128,11,1,0.0859375,0.0078125,10,positive
195,14,3,0.07179487179487179,0.015384615384615385,11,positive
298,19,11,0.06375838926174497,0.03691275167785235,8,positive
128,8,1,0.0625,0.0078125,7,positive
276,22,4,0.07971014492753623,0.014492753623188406,18,positive
54,4,1,0.07407407407407407,0.018518518518518517,3,positive
181,8,3,0.04419889502762431,0.016574585635359115,5,positive
180,8,3,0.044444444444444446,0.016666666666666666,5,positive
148,6,3,0.04054054054054054,0.02027027027027027,3,positive
116,3,4,0.02586206896551724,0.034482758620689655,-1,positive
149,18,4,0.12080536912751678,0.026845637583892617,14,positive
273,25,4,0.09157509157509157,0.014652014652014652,21,positive
147,12,1,0.08163265306122448,0.006802721088435374,11,positive
135,11,1,0.08148148148148149,0.007407407407407408,10,positive
209,13,5,0.06220095693779904,0.023923444976076555,8,positive
838,35,21,0.041766109785202864,0.025059665871121718,14,positive
167,8,4,0.04790419161676647,0.023952095808383235,4,positive
170,9,0,0.052941176470588235,0.0,9,positive
235,19,4,0.08085106382978724,0.01702127659574468,15,positive
360,26,3,0.07222222222222222,0.008333333333333333,23,positive
634,30,8,0.0473186119873817,0.012618296529968454,22,positive
461,44,6,0.09544468546637744,0.013015184381778741,38,positive
181,5,1,0.027624309392265192,0.0055248618784530384,4,positive
205,4,0,0.01951219512195122,0.0,4,positive
153,7,1,0.0457516339869281,0.006535947712418301,6,positive
277,9,10,0.032490974729241874,0.036101083032490974,-1,positive
119,12,4,0.10084033613445378,0.03361344537815126,8,positive
130,7,1,0.05384615384615385,0.007692307692307693,6,positive
225,17,3,0.07555555555555556,0.013333333333333334,14,positive
131,14,3,0.10687022900763359,0.022900763358778626,11,positive
147,18,2,0.12244897959183673,0.013605442176870748,16,positive
105,4,5,0.0380952380952381,0.047619047619047616,-1,positive
163,10,7,0.06134969325153374,0.04294478527607362,3,positive
293,12,15,0.040955631399317405,0.051194539249146756,-3,positive
78,5,2,0.0641025641025641,0.02564102564102564,3,positive
60,3,1,0.05,0.016666666666666666,2,positive
111,6,2,0.05405405405405406,0.018018018018018018,4,positive
363,24,10,0.06611570247933884,0.027548209366391185,14,positive
73,7,2,0.0958904109589041,0.0273972602739726,5,positive
240,10,7,0.041666666666666664,0.029166666666666667,3,positive
424,15,12,0.03537735849056604,0.02830188679245283,3,positive
122,10,1,0.08196721311475409,0.00819672131147541,9,positive
173,8,1,0.046242774566473986,0.005780346820809248,7,positive
170,8,3,0.047058823529411764,0.01764705882352941,5,positive
203,8,4,0.03940886699507389,0.019704433497536946,4,positive
532,22,7,0.041353383458646614,0.013157894736842105,15,positive
174,9,3,0.05172413793103448,0.017241379310344827,6,positive
245,11,12,0.044897959183673466,0.04897959183673469,-1,positive
241,13,10,0.05394190871369295,0.04149377593360996,3,positive
253,14,9,0.05533596837944664,0.03557312252964427,5,positive
260,20,10,0.07692307692307693,0.038461538461538464,10,positive
315,14,15,0.044444444444444446,0.047619047619047616,-1,positive
276,7,18,0.025362318840579712,0.06521739130434782,-11,positive
236,9,5,0.038135593220338986,0.0211864406779661,4,positive
276,10,6,0.036231884057971016,0.021739130434782608,4,positive
690,29,25,0.042028985507246375,0.036231884057971016,4,positive
223,4,11,0.017937219730941704,0.04932735426008968,-7,positive
246,7,11,0.028455284552845527,0.044715447154471545,-4,positive
250,13,2,0.052,0.008,11,positive
100,8,0,0.08,0.0,8,positive
280,20,12,0.07142857142857142,0.04285714285714286,8,positive
167,2,4,0.011976047904191617,0.023952095808383235,-2,positive
494,26,18,0.05263157894736842,0.03643724696356275,8,positive
611,22,29,0.03600654664484452,0.04746317512274959,-7,positive
297,17,10,0.05723905723905724,0.03367003367003367,7,positive
441,21,20,0.047619047619047616,0.045351473922902494,1,positive
114,11,6,0.09649122807017543,0.05263157894736842,5,positive
326,8,8,0.024539877300613498,0.024539877300613498,0,positive
454,14,20,0.030837004405286344,0.04405286343612335,-6,positive
476,16,45,0.03361344537815126,0.09453781512605042,-29,positive
237,21,4,0.08860759493670886,0.016877637130801686,17,positive
583,20,15,0.03430531732418525,0.025728987993138937,5,positive
178,6,10,0.033707865168539325,0.056179775280898875,-4,positive
565,25,43,0.04424778761061947,0.07610619469026549,-18,positive
174,4,1,0.022988505747126436,0.005747126436781609,3,positive
114,12,6,0.10526315789473684,0.05263157894736842,6,positive
438,33,20,0.07534246575342465,0.045662100456621,13,positive
126,5,11,0.03968253968253968,0.0873015873015873,-6,positive
139,6,3,0.04316546762589928,0.02158273381294964,3,positive
331,10,9,0.030211480362537766,0.027190332326283987,1,positive
329,8,15,0.0243161094224924,0.04559270516717325,-7,positive
235,8,7,0.03404255319148936,0.029787234042553193,1,positive
236,15,4,0.0635593220338983,0.01694915254237288,11,positive
385,34,19,0.08831168831168831,0.04935064935064935,15,positive
184,10,3,0.05434782608695652,0.016304347826086956,7,positive
408,31,7,0.07598039215686274,0.01715686274509804,24,positive
44,2,0,0.045454545454545456,0.0,2,positive
373,15,10,0.040214477211796246,0.02680965147453083,5,positive
241,17,5,0.07053941908713693,0.02074688796680498,12,positive
452,24,18,0.05309734513274336,0.03982300884955752,6,positive
903,39,19,0.04318936877076412,0.021040974529346623,20,positive
110,15,1,0.13636363636363635,0.00909090909090909,14,positive
727,34,14,0.04676753782668501,0.01925722145804677,20,positive
554,46,15,0.08303249097472924,0.02707581227436823,31,positive
42,3,0,0.07142857142857142,0.0,3,positive
255,14,3,0.054901960784313725,0.011764705882352941,11,positive
220,14,4,0.06363636363636363,0.01818181818181818,10,positive
322,16,14,0.049689440993788817,0.043478260869565216,2,positive
631,19,14,0.030110935023771792,0.022187004754358162,5,positive
337,6,4,0.017804154302670624,0.011869436201780416,2,positive
173,9,1,0.05202312138728324,0.005780346820809248,8,positive
189,13,5,0.06878306878306878,0.026455026455026454,8,positive
112,12,3,0.10714285714285714,0.026785714285714284,9,positive
200,16,3,0.08,0.015,13,positive
243,12,2,0.04938271604938271,0.00823045267489712,10,positive
301,14,11,0.046511627906976744,0.036544850498338874,3,positive
137,12,2,0.08759124087591241,0.014598540145985401,10,positive
300,17,2,0.056666666666666664,0.006666666666666667,15,positive
354,12,2,0.03389830508474576,0.005649717514124294,10,positive
125,8,1,0.064,0.008,7,positive
256,19,2,0.07421875,0.0078125,17,positive
187,14,7,0.0748663101604278,0.0374331550802139,7,positive
236,7,6,0.029661016949152543,0.025423728813559324,1,positive
88,5,8,0.056818181818181816,0.09090909090909091,-3,positive
226,9,6,0.03982300884955752,0.02654867256637168,3,positive
115,11,0,0.09565217391304348,0.0,11,positive
98,5,12,0.05102040816326531,0.12244897959183673,-7,positive
279,11,12,0.03942652329749104,0.043010752688172046,-1,positive
338,12,16,0.03550295857988166,0.047337278106508875,-4,positive
119,6,5,0.05042016806722689,0.04201680672268908,1,positive
321,9,12,0.028037383177570093,0.037383177570093455,-3,positive
117,6,6,0.05128205128205128,0.05128205128205128,0,positive
228,15,4,0.06578947368421052,0.017543859649122806,11,positive
246,6,13,0.024390243902439025,0.052845528455284556,-7,positive
294,6,18,0.02040816326530612,0.061224489795918366,-12,positive
526,8,40,0.015209125475285171,0.07604562737642585,-32,positive
657,29,22,0.0441400304414003,0.0334855403348554,7,positive
430,4,20,0.009302325581395349,0.046511627906976744,-16,positive
103,7,8,0.06796116504854369,0.07766990291262135,-1,positive
520,12,18,0.023076923076923078,0.03461538461538462,-6,positive
238,12,11,0.05042016806722689,0.046218487394957986,1,positive
177,10,4,0.05649717514124294,0.022598870056497175,6,positive
171,5,5,0.029239766081871343,0.029239766081871343,0,positive
131,2,6,0.015267175572519083,0.04580152671755725,-4,positive
162,10,8,0.06172839506172839,0.04938271604938271,2,positive
246,10,3,0.04065040650406504,0.012195121951219513,7,positive
115,8,2,0.06956521739130435,0.017391304347826087,6,positive
546,32,11,0.05860805860805861,0.020146520146520148,21,positive
119,4,2,0.03361344537815126,0.01680672268907563,2,positive
108,5,2,0.046296296296296294,0.018518518518518517,3,positive
116,10,2,0.08620689655172414,0.017241379310344827,8,positive
81,2,2,0.024691358024691357,0.024691358024691357,0,positive
287,11,6,0.03832752613240418,0.020905923344947737,5,positive
116,9,3,0.07758620689655173,0.02586206896551724,6,positive
120,4,1,0.03333333333333333,0.008333333333333333,3,positive
321,10,6,0.03115264797507788,0.018691588785046728,4,positive
88,7,4,0.07954545454545454,0.045454545454545456,3,positive
84,6,2,0.07142857142857142,0.023809523809523808,4,positive
528,27,15,0.05113636363636364,0.028409090909090908,12,positive
37,1,0,0.02702702702702703,0.0,1,positive
133,9,3,0.06766917293233082,0.022556390977443608,6,positive
73,1,2,0.0136986301369863,0.0273972602739726,-1,positive
111,11,2,0.0990990990990991,0.018018018018018018,9,positive
139,6,1,0.04316546762589928,0.007194244604316547,5,positive
61,3,5,0.04918032786885246,0.08196721311475409,-2,positive
52,1,2,0.019230769230769232,0.038461538461538464,-1,positive
64,9,1,0.140625,0.015625,8,positive
110,4,1,0.03636363636363636,0.00909090909090909,3,positive
62,6,2,0.0967741935483871,0.03225806451612903,4,positive
118,18,2,0.15254237288135594,0.01694915254237288,16,positive
220,10,13,0.045454545454545456,0.05909090909090909,-3,positive
215,13,5,0.06046511627906977,0.023255813953488372,8,positive
227,6,3,0.02643171806167401,0.013215859030837005,3,positive
635,27,16,0.04251968503937008,0.025196850393700787,11,positive
834,54,20,0.06474820143884892,0.023980815347721823,34,positive
270,10,4,0.037037037037037035,0.014814814814814815,6,positive
181,11,3,0.06077348066298342,0.016574585635359115,8,positive
86,8,4,0.09302325581395349,0.046511627906976744,4,positive
664,44,27,0.06626506024096386,0.04066265060240964,17,positive
120,8,2,0.06666666666666667,0.016666666666666666,6,positive
116,8,2,0.06896551724137931,0.017241379310344827,6,positive
133,8,1,0.06015037593984962,0.007518796992481203,7,positive
512,20,8,0.0390625,0.015625,12,positive
526,23,14,0.043726235741444866,0.026615969581749048,9,positive
131,6,3,0.04580152671755725,0.022900763358778626,3,positive
205,6,11,0.02926829268292683,0.05365853658536585,-5,positive
60,4,1,0.06666666666666667,0.016666666666666666,3,positive
285,17,12,0.05964912280701754,0.042105263157894736,5,positive
213,15,5,0.07042253521126761,0.023474178403755867,10,positive
237,10,7,0.04219409282700422,0.029535864978902954,3,positive
93,8,3,0.08602150537634409,0.03225806451612903,5,positive
310,24,7,0.07741935483870968,0.02258064516129032,17,positive
119,3,1,0.025210084033613446,0.008403361344537815,2,positive
60,5,1,0.08333333333333333,0.016666666666666666,4,positive
73,6,1,0.0821917808219178,0.0136986301369863,5,positive
92,3,1,0.03260869565217391,0.010869565217391304,2,positive
127,6,3,0.047244094488188976,0.023622047244094488,3,positive
52,3,3,0.057692307692307696,0.057692307692307696,0,positive
82,7,0,0.08536585365853659,0.0,7,positive
124,7,7,0.056451612903225805,0.056451612903225805,0,positive
147,4,6,0.027210884353741496,0.04081632653061224,-2,positive
93,7,8,0.07526881720430108,0.08602150537634409,-1,positive
285,10,12,0.03508771929824561,0.042105263157894736,-2,positive
133,11,3,0.08270676691729323,0.022556390977443608,8,positive
119,7,4,0.058823529411764705,0.03361344537815126,3,positive
133,10,2,0.07518796992481203,0.015037593984962405,8,positive
328,18,6,0.054878048780487805,0.018292682926829267,12,positive
127,7,4,0.05511811023622047,0.031496062992125984,3,positive
144,11,6,0.0763888888888889,0.041666666666666664,5,positive
241,9,6,0.03734439834024896,0.024896265560165973,3,positive
116,7,3,0.0603448275862069,0.02586206896551724,4,positive
48,5,1,0.10416666666666667,0.020833333333333332,4,positive
296,21,8,0.07094594594594594,0.02702702702702703,13,positive
120,7,4,0.058333333333333334,0.03333333333333333,3,positive
103,11,1,0.10679611650485436,0.009708737864077669,10,positive
144,6,3,0.041666666666666664,0.020833333333333332,3,positive
430,16,9,0.037209302325581395,0.020930232558139535,7,positive
236,10,4,0.0423728813559322,0.01694915254237288,6,positive
243,9,9,0.037037037037037035,0.037037037037037035,0,positive
168,7,2,0.041666666666666664,0.011904761904761904,5,positive
110,9,2,0.08181818181818182,0.01818181818181818,7,positive
389,20,21,0.05141388174807198,0.05398457583547558,-1,positive
42,7,1,0.16666666666666666,0.023809523809523808,6,positive
143,9,6,0.06293706293706294,0.04195804195804196,3,positive
227,9,8,0.039647577092511016,0.03524229074889868,1,positive
474,22,9,0.046413502109704644,0.0189873417721519,13,positive
396,14,12,0.03535353535353535,0.030303030303030304,2,positive
142,13,1,0.09154929577464789,0.007042253521126761,12,positive
148,5,2,0.033783783783783786,0.013513513513513514,3,positive
139,7,6,0.050359712230215826,0.04316546762589928,1,positive
207,8,3,0.03864734299516908,0.014492753623188406,5,positive
79,5,1,0.06329113924050633,0.012658227848101266,4,positive
184,4,1,0.021739130434782608,0.005434782608695652,3,positive
382,7,9,0.01832460732984293,0.02356020942408377,-2,positive
100,6,0,0.06,0.0,6,positive
114,7,2,0.06140350877192982,0.017543859649122806,5,positive
909,48,21,0.052805280528052806,0.0231023102310231,27,positive
523,39,8,0.0745697896749522,0.015296367112810707,31,positive
263,17,8,0.06463878326996197,0.030418250950570342,9,positive
155,18,1,0.11612903225806452,0.0064516129032258064,17,positive
243,7,3,0.02880658436213992,0.012345679012345678,4,positive
99,4,5,0.04040404040404041,0.050505050505050504,-1,positive
99,6,3,0.06060606060606061,0.030303030303030304,3,positive
42,3,1,0.07142857142857142,0.023809523809523808,2,positive
403,14,10,0.034739454094292806,0.02481389578163772,4,positive
90,7,1,0.07777777777777778,0.011111111111111112,6,positive
48,1,1,0.020833333333333332,0.020833333333333332,0,positive
264,16,8,0.06060606060606061,0.030303030303030304,8,positive
106,4,0,0.03773584905660377,0.0,4,positive
83,7,3,0.08433734939759036,0.03614457831325301,4,positive
57,3,0,0.05263157894736842,0.0,3,positive
56,1,5,0.017857142857142856,0.08928571428571429,-4,positive
76,2,3,0.02631578947368421,0.039473684210526314,-1,positive
325,30,5,0.09230769230769231,0.015384615384615385,25,positive
138,10,7,0.07246376811594203,0.050724637681159424,3,positive
153,10,2,0.06535947712418301,0.013071895424836602,8,positive
174,8,0,0.04597701149425287,0.0,8,positive
122,10,3,0.08196721311475409,0.02459016393442623,7,positive
190,7,9,0.03684210526315789,0.04736842105263158,-2,positive
149,4,1,0.026845637583892617,0.006711409395973154,3,positive
254,22,3,0.08661417322834646,0.011811023622047244,19,positive
314,9,11,0.028662420382165606,0.03503184713375796,-2,positive
132,5,5,0.03787878787878788,0.03787878787878788,0,positive
234,14,9,0.05982905982905983,0.038461538461538464,5,positive
66,5,1,0.07575757575757576,0.015151515151515152,4,positive
55,3,3,0.05454545454545454,0.05454545454545454,0,positive
92,3,1,0.03260869565217391,0.010869565217391304,2,positive
92,3,1,0.03260869565217391,0.010869565217391304,2,positive
86,5,2,0.05813953488372093,0.023255813953488372,3,positive
118,10,4,0.0847457627118644,0.03389830508474576,6,positive
160,8,3,0.05,0.01875,5,positive
518,10,16,0.019305019305019305,0.03088803088803089,-6,positive
40,2,0,0.05,0.0,2,positive
92,3,1,0.03260869565217391,0.010869565217391304,2,positive
92,4,1,0.043478260869565216,0.010869565217391304,3,positive
315,16,8,0.050793650793650794,0.025396825396825397,8,positive
103,8,2,0.07766990291262135,0.019417475728155338,6,positive
78,7,1,0.08974358974358974,0.01282051282051282,6,positive
113,11,5,0.09734513274336283,0.04424778761061947,6,positive
763,25,9,0.0327653997378768,0.011795543905635648,16,positive
143,11,2,0.07692307692307693,0.013986013986013986,9,positive
135,13,3,0.0962962962962963,0.022222222222222223,10,positive
342,24,11,0.07017543859649122,0.03216374269005848,13,positive
116,11,4,0.09482758620689655,0.034482758620689655,7,positive
148,5,6,0.033783783783783786,0.04054054054054054,-1,positive
167,9,6,0.05389221556886228,0.03592814371257485,3,positive
109,8,3,0.07339449541284404,0.027522935779816515,5,positive
905,36,21,0.039779005524861875,0.023204419889502764,15,positive
129,12,3,0.09302325581395349,0.023255813953488372,9,positive
274,6,10,0.021897810218978103,0.0364963503649635,-4,positive
132,8,6,0.06060606060606061,0.045454545454545456,2,positive
157,4,2,0.025477707006369428,0.012738853503184714,2,positive
38,3,4,0.07894736842105263,0.10526315789473684,-1,positive
147,9,6,0.061224489795918366,0.04081632653061224,3,positive
298,15,18,0.050335570469798654,0.06040268456375839,-3,positive
139,6,2,0.04316546762589928,0.014388489208633094,4,positive
233,4,9,0.017167381974248927,0.03862660944206009,-5,positive
108,9,0,0.08333333333333333,0.0,9,positive
