%% Dataset about positive and negative movie reviews
@relation review_type
@attribute number_of_words numeric
@attribute number_of_positive_words numeric
@attribute number_of_negative_words numeric
@attribute percent_of_positive_words numeric
@attribute percent_of_negative_words numeric
@attribute positive_minus_negative numeric
@attribute review {positive, negative}
@data
190,12,6,0.06315789473684211,0.031578947368421054,6,positive
846,35,42,0.041371158392434985,0.04964539007092199,-7,positive
175,6,3,0.03428571428571429,0.017142857142857144,3,positive
109,4,1,0.03669724770642202,0.009174311926605505,3,positive
91,6,1,0.06593406593406594,0.01098901098901099,5,positive
140,7,5,0.05,0.03571428571428571,2,positive
162,8,2,0.04938271604938271,0.012345679012345678,6,positive
120,12,2,0.1,0.016666666666666666,10,positive
807,34,20,0.042131350681536554,0.024783147459727387,14,positive
409,16,12,0.039119804400977995,0.029339853300733496,4,positive
854,39,39,0.04566744730679157,0.04566744730679157,0,positive
996,33,31,0.03313253012048193,0.03112449799196787,2,positive
323,15,7,0.04643962848297214,0.021671826625386997,8,positive
203,14,2,0.06896551724137931,0.009852216748768473,12,positive
671,31,22,0.046199701937406856,0.03278688524590164,9,positive
404,24,9,0.0594059405940594,0.022277227722772276,15,positive
170,10,6,0.058823529411764705,0.03529411764705882,4,positive
411,13,11,0.031630170316301706,0.0267639902676399,2,positive
137,3,4,0.021897810218978103,0.029197080291970802,-1,positive
133,8,1,0.06015037593984962,0.007518796992481203,7,positive
183,10,3,0.0546448087431694,0.01639344262295082,7,positive
238,16,1,0.06722689075630252,0.004201680672268907,15,positive
553,32,16,0.05786618444846293,0.028933092224231464,16,positive
136,7,1,0.051470588235294115,0.007352941176470588,6,positive
168,8,2,0.047619047619047616,0.011904761904761904,6,positive
157,9,5,0.05732484076433121,0.03184713375796178,4,positive
148,11,4,0.07432432432432433,0.02702702702702703,7,positive
190,7,11,0.03684210526315789,0.05789473684210526,-4,positive
180,8,6,0.044444444444444446,0.03333333333333333,2,positive
216,6,4,0.027777777777777776,0.018518518518518517,2,positive
124,3,6,0.024193548387096774,0.04838709677419355,-3,positive
111,9,2,0.08108108108108109,0.018018018018018018,7,positive
825,14,29,0.01696969696969697,0.03515151515151515,-15,positive
137,5,3,0.0364963503649635,0.021897810218978103,2,positive
289,13,8,0.04498269896193772,0.02768166089965398,5,positive
203,10,9,0.04926108374384237,0.04433497536945813,1,positive
394,28,6,0.07106598984771574,0.015228426395939087,22,positive
114,6,4,0.05263157894736842,0.03508771929824561,2,positive
462,17,16,0.0367965367965368,0.03463203463203463,1,positive
287,18,11,0.0627177700348432,0.03832752613240418,7,positive
223,7,18,0.03139013452914798,0.08071748878923767,-11,positive
193,3,8,0.015544041450777202,0.04145077720207254,-5,positive
126,7,5,0.05555555555555555,0.03968253968253968,2,positive
78,5,3,0.0641025641025641,0.038461538461538464,2,positive
127,7,6,0.05511811023622047,0.047244094488188976,1,positive
97,5,4,0.05154639175257732,0.041237113402061855,1,positive
65,7,3,0.1076923076923077,0.046153846153846156,4,positive
192,8,9,0.041666666666666664,0.046875,-1,positive
20,3,1,0.15,0.05,2,positive
30,2,0,0.06666666666666667,0.0,2,positive
35,2,0,0.05714285714285714,0.0,2,positive
104,8,5,0.07692307692307693,0.04807692307692308,3,positive
77,5,3,0.06493506493506493,0.03896103896103896,2,positive
134,10,6,0.07462686567164178,0.04477611940298507,4,positive
51,1,2,0.0196078431372549,0.0392156862745098,-1,positive
195,6,5,0.03076923076923077,0.02564102564102564,1,positive
59,4,0,0.06779661016949153,0.0,4,positive
92,5,3,0.05434782608695652,0.03260869565217391,2,positive
101,4,4,0.039603960396039604,0.039603960396039604,0,positive
571,29,23,0.050788091068301226,0.040280210157618214,6,positive
202,12,5,0.0594059405940594,0.024752475247524754,7,positive
378,12,16,0.031746031746031744,0.042328042328042326,-4,positive
54,5,0,0.09259259259259259,0.0,5,positive
46,3,3,0.06521739130434782,0.06521739130434782,0,positive
333,15,17,0.04504504504504504,0.05105105105105105,-2,positive
115,4,4,0.034782608695652174,0.034782608695652174,0,positive
140,13,8,0.09285714285714286,0.05714285714285714,5,positive
112,10,3,0.08928571428571429,0.026785714285714284,7,positive
239,6,8,0.02510460251046025,0.03347280334728033,-2,positive
151,10,3,0.06622516556291391,0.019867549668874173,7,positive
264,5,12,0.01893939393939394,0.045454545454545456,-7,positive
80,5,3,0.0625,0.0375,2,positive
128,12,4,0.09375,0.03125,8,positive
587,29,22,0.049403747870528106,0.03747870528109029,7,positive
142,7,11,0.04929577464788732,0.07746478873239436,-4,positive
720,16,15,0.022222222222222223,0.020833333333333332,1,positive
125,6,3,0.048,0.024,3,positive
120,3,4,0.025,0.03333333333333333,-1,positive
100,8,0,0.08,0.0,8,positive
56,7,0,0.125,0.0,7,positive
279,9,10,0.03225806451612903,0.035842293906810034,-1,positive
135,8,3,0.05925925925925926,0.022222222222222223,5,positive
105,3,6,0.02857142857142857,0.05714285714285714,-3,positive
135,6,4,0.044444444444444446,0.02962962962962963,2,positive
163,9,6,0.05521472392638037,0.03680981595092025,3,positive
164,9,1,0.054878048780487805,0.006097560975609756,8,positive
137,10,4,0.072992700729927,0.029197080291970802,6,positive
189,5,6,0.026455026455026454,0.031746031746031744,-1,positive
126,4,10,0.031746031746031744,0.07936507936507936,-6,positive
205,10,6,0.04878048780487805,0.02926829268292683,4,positive
143,8,4,0.055944055944055944,0.027972027972027972,4,positive
462,22,6,0.047619047619047616,0.012987012987012988,16,positive
241,11,7,0.04564315352697095,0.029045643153526972,4,positive
107,6,4,0.056074766355140186,0.037383177570093455,2,positive
254,12,11,0.047244094488188976,0.04330708661417323,1,positive
378,19,14,0.05026455026455026,0.037037037037037035,5,positive
271,13,7,0.04797047970479705,0.025830258302583026,6,positive
270,9,11,0.03333333333333333,0.040740740740740744,-2,positive
498,9,11,0.018072289156626505,0.02208835341365462,-2,positive
590,25,26,0.0423728813559322,0.04406779661016949,-1,positive
488,19,18,0.0389344262295082,0.036885245901639344,1,positive
253,12,17,0.04743083003952569,0.06719367588932806,-5,positive
331,10,5,0.030211480362537766,0.015105740181268883,5,positive
150,5,3,0.03333333333333333,0.02,2,positive
169,7,16,0.04142011834319527,0.09467455621301775,-9,positive
434,18,10,0.041474654377880185,0.02304147465437788,8,positive
232,13,10,0.05603448275862069,0.04310344827586207,3,positive
534,17,29,0.031835205992509365,0.054307116104868915,-12,positive
153,3,7,0.0196078431372549,0.0457516339869281,-4,positive
261,10,12,0.038314176245210725,0.04597701149425287,-2,positive
248,6,10,0.024193548387096774,0.04032258064516129,-4,positive
189,8,5,0.042328042328042326,0.026455026455026454,3,positive
242,3,9,0.012396694214876033,0.0371900826446281,-6,positive
387,19,9,0.04909560723514212,0.023255813953488372,10,positive
96,14,1,0.14583333333333334,0.010416666666666666,13,positive
488,18,11,0.036885245901639344,0.022540983606557378,7,positive
340,14,10,0.041176470588235294,0.029411764705882353,4,positive
217,6,10,0.027649769585253458,0.04608294930875576,-4,positive
156,8,10,0.05128205128205128,0.0641025641025641,-2,positive
262,15,15,0.05725190839694656,0.05725190839694656,0,positive
258,10,8,0.03875968992248062,0.031007751937984496,2,positive
349,22,19,0.06303724928366762,0.054441260744985676,3,positive
570,25,33,0.043859649122807015,0.05789473684210526,-8,positive
996,43,44,0.04317269076305221,0.04417670682730924,-1,positive
115,7,3,0.06086956521739131,0.02608695652173913,4,positive
311,10,8,0.03215434083601286,0.02572347266881029,2,positive
187,8,5,0.0427807486631016,0.026737967914438502,3,positive
161,9,3,0.055900621118012424,0.018633540372670808,6,positive
121,3,2,0.024793388429752067,0.01652892561983471,1,positive
114,1,9,0.008771929824561403,0.07894736842105263,-8,positive
119,6,4,0.05042016806722689,0.03361344537815126,2,positive
165,5,6,0.030303030303030304,0.03636363636363636,-1,positive
438,12,29,0.0273972602739726,0.06621004566210045,-17,positive
253,8,11,0.03162055335968379,0.043478260869565216,-3,positive
381,24,15,0.06299212598425197,0.03937007874015748,9,positive
79,5,5,0.06329113924050633,0.06329113924050633,0,positive
188,10,6,0.05319148936170213,0.031914893617021274,4,positive
213,0,6,0.0,0.028169014084507043,-6,positive
333,5,15,0.015015015015015015,0.04504504504504504,-10,positive
483,15,17,0.031055900621118012,0.035196687370600416,-2,positive
157,6,4,0.03821656050955414,0.025477707006369428,2,positive
303,17,11,0.056105610561056105,0.036303630363036306,6,positive
200,13,4,0.065,0.02,9,positive
145,10,7,0.06896551724137931,0.04827586206896552,3,positive
276,10,13,0.036231884057971016,0.04710144927536232,-3,positive
125,1,7,0.008,0.056,-6,positive
301,7,22,0.023255813953488372,0.07308970099667775,-15,positive
132,10,3,0.07575757575757576,0.022727272727272728,7,positive
317,7,5,0.022082018927444796,0.015772870662460567,2,positive
167,6,4,0.03592814371257485,0.023952095808383235,2,positive
437,20,16,0.04576659038901602,0.036613272311212815,4,positive
171,12,4,0.07017543859649122,0.023391812865497075,8,positive
123,4,3,0.032520325203252036,0.024390243902439025,1,positive
53,3,3,0.05660377358490566,0.05660377358490566,0,positive
42,4,0,0.09523809523809523,0.0,4,positive
91,6,2,0.06593406593406594,0.02197802197802198,4,positive
54,5,1,0.09259259259259259,0.018518518518518517,4,positive
170,7,5,0.041176470588235294,0.029411764705882353,2,positive
117,4,6,0.03418803418803419,0.05128205128205128,-2,positive
62,3,3,0.04838709677419355,0.04838709677419355,0,positive
94,4,4,0.0425531914893617,0.0425531914893617,0,positive
79,7,0,0.08860759493670886,0.0,7,positive
210,15,1,0.07142857142857142,0.004761904761904762,14,positive
518,10,21,0.019305019305019305,0.04054054054054054,-11,positive
42,4,2,0.09523809523809523,0.047619047619047616,2,positive
112,6,1,0.05357142857142857,0.008928571428571428,5,positive
45,3,2,0.06666666666666667,0.044444444444444446,1,positive
278,8,7,0.02877697841726619,0.025179856115107913,1,positive
137,4,0,0.029197080291970802,0.0,4,positive
114,12,4,0.10526315789473684,0.03508771929824561,8,positive
171,12,4,0.07017543859649122,0.023391812865497075,8,positive
171,12,4,0.07017543859649122,0.023391812865497075,8,positive
171,12,4,0.07017543859649122,0.023391812865497075,8,positive
198,8,1,0.04040404040404041,0.005050505050505051,7,positive
200,6,4,0.03,0.02,2,positive
206,10,4,0.04854368932038835,0.019417475728155338,6,positive
280,12,8,0.04285714285714286,0.02857142857142857,4,positive
268,7,4,0.026119402985074626,0.014925373134328358,3,positive
222,7,15,0.03153153153153153,0.06756756756756757,-8,positive
265,14,10,0.052830188679245285,0.03773584905660377,4,positive
151,7,4,0.046357615894039736,0.026490066225165563,3,positive
84,7,1,0.08333333333333333,0.011904761904761904,6,positive
481,18,10,0.037422037422037424,0.02079002079002079,8,positive
270,13,4,0.04814814814814815,0.014814814814814815,9,positive
664,34,13,0.05120481927710843,0.01957831325301205,21,positive
95,10,3,0.10526315789473684,0.031578947368421054,7,positive
367,21,10,0.05722070844686648,0.027247956403269755,11,positive
490,22,17,0.044897959183673466,0.03469387755102041,5,positive
118,6,3,0.05084745762711865,0.025423728813559324,3,positive
227,11,7,0.048458149779735685,0.030837004405286344,4,positive
164,9,5,0.054878048780487805,0.03048780487804878,4,positive
147,7,5,0.047619047619047616,0.034013605442176874,2,positive
67,7,2,0.1044776119402985,0.029850746268656716,5,positive
53,9,1,0.16981132075471697,0.018867924528301886,8,positive
214,22,1,0.102803738317757,0.004672897196261682,21,positive
98,4,5,0.04081632653061224,0.05102040816326531,-1,positive
239,8,6,0.03347280334728033,0.02510460251046025,2,positive
78,8,1,0.10256410256410256,0.01282051282051282,7,positive
133,6,7,0.045112781954887216,0.05263157894736842,-1,positive
60,6,0,0.1,0.0,6,positive
275,16,8,0.05818181818181818,0.02909090909090909,8,positive
487,37,9,0.07597535934291581,0.018480492813141684,28,positive
413,21,14,0.05084745762711865,0.03389830508474576,7,positive
97,6,5,0.061855670103092786,0.05154639175257732,1,positive
157,9,5,0.05732484076433121,0.03184713375796178,4,positive
699,40,11,0.05722460658082976,0.015736766809728183,29,positive
213,13,4,0.06103286384976526,0.018779342723004695,9,positive
283,9,14,0.03180212014134275,0.04946996466431095,-5,positive
299,16,8,0.05351170568561873,0.026755852842809364,8,positive
964,29,27,0.03008298755186722,0.028008298755186723,2,positive
172,9,9,0.05232558139534884,0.05232558139534884,0,positive
127,6,1,0.047244094488188976,0.007874015748031496,5,positive
154,7,5,0.045454545454545456,0.032467532467532464,2,positive
107,6,3,0.056074766355140186,0.028037383177570093,3,positive
137,6,4,0.043795620437956206,0.029197080291970802,2,positive
286,13,2,0.045454545454545456,0.006993006993006993,11,positive
108,5,0,0.046296296296296294,0.0,5,positive
104,13,1,0.125,0.009615384615384616,12,positive
128,7,5,0.0546875,0.0390625,2,positive
240,11,2,0.04583333333333333,0.008333333333333333,9,positive
619,40,13,0.06462035541195477,0.0210016155088853,27,positive
534,17,11,0.031835205992509365,0.020599250936329586,6,positive
454,23,10,0.05066079295154185,0.022026431718061675,13,positive
286,13,2,0.045454545454545456,0.006993006993006993,11,positive
217,8,7,0.03686635944700461,0.03225806451612903,1,positive
177,11,1,0.062146892655367235,0.005649717514124294,10,positive
838,20,37,0.02386634844868735,0.0441527446300716,-17,positive
47,2,0,0.0425531914893617,0.0,2,positive
84,5,7,0.05952380952380952,0.08333333333333333,-2,positive
83,3,1,0.03614457831325301,0.012048192771084338,2,positive
177,10,6,0.05649717514124294,0.03389830508474576,4,positive
150,10,4,0.06666666666666667,0.02666666666666667,6,positive
332,12,4,0.03614457831325301,0.012048192771084338,8,positive
202,11,8,0.054455445544554455,0.039603960396039604,3,positive
241,5,6,0.02074688796680498,0.024896265560165973,-1,positive
120,7,3,0.058333333333333334,0.025,4,positive
132,13,2,0.09848484848484848,0.015151515151515152,11,positive
112,2,2,0.017857142857142856,0.017857142857142856,0,positive
259,10,10,0.03861003861003861,0.03861003861003861,0,positive
134,4,2,0.029850746268656716,0.014925373134328358,2,positive
144,10,7,0.06944444444444445,0.04861111111111111,3,positive
95,3,4,0.031578947368421054,0.042105263157894736,-1,positive
234,9,10,0.038461538461538464,0.042735042735042736,-1,positive
154,3,3,0.01948051948051948,0.01948051948051948,0,positive
112,10,1,0.08928571428571429,0.008928571428571428,9,positive
241,8,10,0.03319502074688797,0.04149377593360996,-2,positive
356,16,15,0.0449438202247191,0.042134831460674156,1,positive
140,8,5,0.05714285714285714,0.03571428571428571,3,positive
119,4,1,0.03361344537815126,0.008403361344537815,3,positive
181,3,7,0.016574585635359115,0.03867403314917127,-4,positive
77,2,5,0.025974025974025976,0.06493506493506493,-3,positive
437,21,26,0.04805491990846682,0.059496567505720827,-5,positive
68,8,1,0.11764705882352941,0.014705882352941176,7,positive
226,9,8,0.03982300884955752,0.035398230088495575,1,positive
228,11,5,0.04824561403508772,0.021929824561403508,6,positive
105,1,3,0.009523809523809525,0.02857142857142857,-2,positive
53,1,2,0.018867924528301886,0.03773584905660377,-1,positive
108,9,12,0.08333333333333333,0.1111111111111111,-3,positive
377,14,16,0.03713527851458886,0.042440318302387266,-2,positive
112,2,0,0.017857142857142856,0.0,2,positive
430,10,17,0.023255813953488372,0.03953488372093023,-7,positive
280,7,13,0.025,0.04642857142857143,-6,positive
31,3,2,0.0967741935483871,0.06451612903225806,1,positive
648,5,32,0.007716049382716049,0.04938271604938271,-27,positive
117,2,3,0.017094017094017096,0.02564102564102564,-1,positive
304,9,9,0.029605263157894735,0.029605263157894735,0,positive
108,3,0,0.027777777777777776,0.0,3,positive
65,4,3,0.06153846153846154,0.046153846153846156,1,positive
176,6,1,0.03409090909090909,0.005681818181818182,5,positive
635,13,18,0.02047244094488189,0.028346456692913385,-5,positive
327,10,21,0.03058103975535168,0.06422018348623854,-11,positive
590,12,28,0.020338983050847456,0.04745762711864407,-16,positive
669,19,20,0.028400597907324365,0.029895366218236172,-1,positive
107,0,4,0.0,0.037383177570093455,-4,positive
317,10,6,0.031545741324921134,0.01892744479495268,4,positive
80,8,3,0.1,0.0375,5,positive
132,7,6,0.05303030303030303,0.045454545454545456,1,positive
96,5,3,0.052083333333333336,0.03125,2,positive
152,12,4,0.07894736842105263,0.02631578947368421,8,positive
118,4,2,0.03389830508474576,0.01694915254237288,2,positive
359,19,19,0.052924791086350974,0.052924791086350974,0,positive
125,6,4,0.048,0.032,2,positive
162,9,11,0.05555555555555555,0.06790123456790123,-2,positive
203,6,7,0.029556650246305417,0.034482758620689655,-1,positive
492,26,20,0.052845528455284556,0.04065040650406504,6,positive
150,5,4,0.03333333333333333,0.02666666666666667,1,positive
315,10,13,0.031746031746031744,0.04126984126984127,-3,positive
240,11,16,0.04583333333333333,0.06666666666666667,-5,positive
150,5,3,0.03333333333333333,0.02,2,positive
242,8,12,0.03305785123966942,0.049586776859504134,-4,positive
148,7,0,0.0472972972972973,0.0,7,positive
199,12,1,0.06030150753768844,0.005025125628140704,11,positive
104,10,3,0.09615384615384616,0.028846153846153848,7,positive
609,26,18,0.042692939244663386,0.029556650246305417,8,positive
576,31,22,0.05381944444444445,0.03819444444444445,9,positive
679,23,27,0.033873343151693665,0.039764359351988215,-4,positive
341,13,9,0.03812316715542522,0.026392961876832845,4,positive
199,10,5,0.05025125628140704,0.02512562814070352,5,positive
245,11,9,0.044897959183673466,0.036734693877551024,2,positive
285,13,11,0.0456140350877193,0.03859649122807018,2,positive
55,3,0,0.05454545454545454,0.0,3,positive
104,8,0,0.07692307692307693,0.0,8,positive
597,13,9,0.021775544388609715,0.01507537688442211,4,positive
104,8,1,0.07692307692307693,0.009615384615384616,7,positive
178,6,0,0.033707865168539325,0.0,6,positive
270,4,9,0.014814814814814815,0.03333333333333333,-5,positive
243,17,5,0.06995884773662552,0.0205761316872428,12,positive
218,8,9,0.03669724770642202,0.04128440366972477,-1,positive
335,9,18,0.026865671641791045,0.05373134328358209,-9,positive
153,4,0,0.026143790849673203,0.0,4,positive
170,16,1,0.09411764705882353,0.0058823529411764705,15,positive
188,16,3,0.0851063829787234,0.015957446808510637,13,positive
67,7,0,0.1044776119402985,0.0,7,positive
137,6,5,0.043795620437956206,0.0364963503649635,1,positive
103,4,0,0.038834951456310676,0.0,4,positive
80,6,2,0.075,0.025,4,positive
200,9,4,0.045,0.02,5,positive
155,4,1,0.025806451612903226,0.0064516129032258064,3,positive
515,20,15,0.038834951456310676,0.02912621359223301,5,positive
110,2,0,0.01818181818181818,0.0,2,positive
140,0,6,0.0,0.04285714285714286,-6,positive
126,7,3,0.05555555555555555,0.023809523809523808,4,positive
82,3,4,0.036585365853658534,0.04878048780487805,-1,positive
196,7,3,0.03571428571428571,0.015306122448979591,4,positive
179,6,5,0.0335195530726257,0.027932960893854747,1,positive
252,11,8,0.04365079365079365,0.031746031746031744,3,positive
216,14,7,0.06481481481481481,0.032407407407407406,7,positive
290,9,10,0.03103448275862069,0.034482758620689655,-1,positive
899,39,35,0.04338153503893215,0.0389321468298109,4,positive
365,20,15,0.0547945205479452,0.0410958904109589,5,positive
215,7,11,0.03255813953488372,0.05116279069767442,-4,positive
441,27,23,0.061224489795918366,0.05215419501133787,4,positive
177,6,1,0.03389830508474576,0.005649717514124294,5,positive
198,11,5,0.05555555555555555,0.025252525252525252,6,positive
302,14,10,0.046357615894039736,0.033112582781456956,4,positive
299,12,13,0.04013377926421405,0.043478260869565216,-1,positive
175,9,0,0.05142857142857143,0.0,9,positive
195,5,2,0.02564102564102564,0.010256410256410256,3,positive
299,24,19,0.0802675585284281,0.06354515050167224,5,positive
156,14,3,0.08974358974358974,0.019230769230769232,11,positive
242,22,7,0.09090909090909091,0.028925619834710745,15,positive
132,4,3,0.030303030303030304,0.022727272727272728,1,positive
155,10,6,0.06451612903225806,0.03870967741935484,4,positive
111,7,5,0.06306306306306306,0.04504504504504504,2,positive
187,12,4,0.06417112299465241,0.0213903743315508,8,positive
386,20,14,0.05181347150259067,0.03626943005181347,6,positive
70,5,0,0.07142857142857142,0.0,5,positive
149,3,6,0.020134228187919462,0.040268456375838924,-3,positive
190,6,7,0.031578947368421054,0.03684210526315789,-1,positive
149,5,2,0.03355704697986577,0.013422818791946308,3,positive
208,13,3,0.0625,0.014423076923076924,10,positive
55,5,1,0.09090909090909091,0.01818181818181818,4,positive
246,11,7,0.044715447154471545,0.028455284552845527,4,positive
738,26,23,0.03523035230352303,0.03116531165311653,3,positive
167,4,1,0.023952095808383235,0.005988023952095809,3,positive
144,7,2,0.04861111111111111,0.013888888888888888,5,positive
76,6,3,0.07894736842105263,0.039473684210526314,3,positive
311,6,9,0.01929260450160772,0.028938906752411574,-3,positive
91,7,1,0.07692307692307693,0.01098901098901099,6,positive
91,9,0,0.0989010989010989,0.0,9,positive
192,12,1,0.0625,0.005208333333333333,11,positive
135,9,1,0.06666666666666667,0.007407407407407408,8,positive
152,9,6,0.05921052631578947,0.039473684210526314,3,positive
300,11,12,0.03666666666666667,0.04,-1,positive
209,6,10,0.028708133971291867,0.04784688995215311,-4,positive
175,8,10,0.045714285714285714,0.05714285714285714,-2,positive
225,6,13,0.02666666666666667,0.057777777777777775,-7,positive
239,15,10,0.06276150627615062,0.04184100418410042,5,positive
243,6,12,0.024691358024691357,0.04938271604938271,-6,positive
842,40,17,0.047505938242280284,0.020190023752969122,23,positive
305,14,20,0.04590163934426229,0.06557377049180328,-6,positive
127,7,4,0.05511811023622047,0.031496062992125984,3,positive
527,13,19,0.024667931688804556,0.036053130929791274,-6,positive
487,19,23,0.039014373716632446,0.04722792607802875,-4,positive
47,1,1,0.02127659574468085,0.02127659574468085,0,positive
127,1,4,0.007874015748031496,0.031496062992125984,-3,positive
181,1,10,0.0055248618784530384,0.055248618784530384,-9,positive
279,5,14,0.017921146953405017,0.05017921146953405,-9,positive
72,11,5,0.1527777777777778,0.06944444444444445,6,positive
129,9,1,0.06976744186046512,0.007751937984496124,8,positive
68,4,2,0.058823529411764705,0.029411764705882353,2,positive
63,3,1,0.047619047619047616,0.015873015873015872,2,positive
218,0,19,0.0,0.0871559633027523,-19,positive
139,7,7,0.050359712230215826,0.050359712230215826,0,positive
50,6,1,0.12,0.02,5,positive
70,3,1,0.04285714285714286,0.014285714285714285,2,positive
1016,49,19,0.04822834645669291,0.018700787401574805,30,positive
188,6,5,0.031914893617021274,0.026595744680851064,1,positive
63,4,1,0.06349206349206349,0.015873015873015872,3,positive
136,3,4,0.022058823529411766,0.029411764705882353,-1,positive
153,4,4,0.026143790849673203,0.026143790849673203,0,positive
321,16,5,0.04984423676012461,0.01557632398753894,11,positive
47,4,0,0.0851063829787234,0.0,4,positive
236,10,9,0.0423728813559322,0.038135593220338986,1,positive
213,11,2,0.051643192488262914,0.009389671361502348,9,positive
151,5,9,0.033112582781456956,0.059602649006622516,-4,positive
480,11,21,0.022916666666666665,0.04375,-10,positive
251,12,10,0.04780876494023904,0.0398406374501992,2,positive
192,2,6,0.010416666666666666,0.03125,-4,positive
250,9,7,0.036,0.028,2,positive
352,7,20,0.019886363636363636,0.056818181818181816,-13,positive
350,7,14,0.02,0.04,-7,positive
122,8,2,0.06557377049180328,0.01639344262295082,6,positive
291,13,8,0.044673539518900345,0.027491408934707903,5,positive
615,21,32,0.03414634146341464,0.05203252032520325,-11,positive
196,11,3,0.05612244897959184,0.015306122448979591,8,positive
241,7,11,0.029045643153526972,0.04564315352697095,-4,positive
174,7,1,0.040229885057471264,0.005747126436781609,6,positive
146,5,4,0.03424657534246575,0.0273972602739726,1,positive
271,6,3,0.02214022140221402,0.01107011070110701,3,positive
119,5,0,0.04201680672268908,0.0,5,positive
256,14,5,0.0546875,0.01953125,9,positive
469,19,15,0.04051172707889126,0.031982942430703626,4,positive
145,4,5,0.027586206896551724,0.034482758620689655,-1,positive
146,5,6,0.03424657534246575,0.0410958904109589,-1,positive
136,9,6,0.0661764705882353,0.04411764705882353,3,positive
111,6,3,0.05405405405405406,0.02702702702702703,3,positive
262,3,11,0.011450381679389313,0.04198473282442748,-8,positive
190,11,5,0.05789473684210526,0.02631578947368421,6,positive
556,21,23,0.03776978417266187,0.04136690647482014,-2,positive
306,19,14,0.06209150326797386,0.0457516339869281,5,positive
389,14,23,0.03598971722365039,0.05912596401028278,-9,positive
316,13,13,0.04113924050632911,0.04113924050632911,0,positive
171,11,11,0.06432748538011696,0.06432748538011696,0,positive
225,9,6,0.04,0.02666666666666667,3,positive
163,14,6,0.08588957055214724,0.03680981595092025,8,positive
122,6,2,0.04918032786885246,0.01639344262295082,4,positive
122,4,7,0.03278688524590164,0.05737704918032787,-3,positive
124,5,6,0.04032258064516129,0.04838709677419355,-1,positive
147,5,8,0.034013605442176874,0.05442176870748299,-3,positive
148,7,4,0.0472972972972973,0.02702702702702703,3,positive
374,16,6,0.0427807486631016,0.016042780748663103,10,positive
134,6,3,0.04477611940298507,0.022388059701492536,3,positive
114,8,5,0.07017543859649122,0.043859649122807015,3,positive
101,7,1,0.06930693069306931,0.009900990099009901,6,positive
197,7,3,0.03553299492385787,0.015228426395939087,4,positive
262,14,8,0.05343511450381679,0.030534351145038167,6,positive
497,25,17,0.05030181086519115,0.03420523138832998,8,positive
328,21,13,0.06402439024390244,0.039634146341463415,8,positive
184,11,6,0.059782608695652176,0.03260869565217391,5,positive
478,14,20,0.029288702928870293,0.04184100418410042,-6,positive
929,43,20,0.04628632938643703,0.021528525296017224,23,positive
554,32,22,0.05776173285198556,0.039711191335740074,10,positive
509,20,15,0.03929273084479371,0.029469548133595286,5,positive
161,7,4,0.043478260869565216,0.024844720496894408,3,positive
289,9,7,0.031141868512110725,0.02422145328719723,2,positive
45,8,0,0.17777777777777778,0.0,8,positive
216,13,1,0.06018518518518518,0.004629629629629629,12,positive
184,10,7,0.05434782608695652,0.03804347826086957,3,positive
50,2,0,0.04,0.0,2,positive
436,28,11,0.06422018348623854,0.02522935779816514,17,positive
236,12,8,0.05084745762711865,0.03389830508474576,4,positive
207,14,9,0.06763285024154589,0.043478260869565216,5,positive
557,28,16,0.05026929982046679,0.02872531418312388,12,positive
56,3,0,0.05357142857142857,0.0,3,positive
294,20,2,0.06802721088435375,0.006802721088435374,18,positive
189,6,4,0.031746031746031744,0.021164021164021163,2,positive
122,11,2,0.09016393442622951,0.01639344262295082,9,positive
541,22,15,0.04066543438077634,0.027726432532347505,7,positive
154,16,3,0.1038961038961039,0.01948051948051948,13,positive
268,9,11,0.033582089552238806,0.041044776119402986,-2,positive
185,8,7,0.043243243243243246,0.03783783783783784,1,positive
232,12,5,0.05172413793103448,0.021551724137931036,7,positive
85,10,4,0.11764705882352941,0.047058823529411764,6,positive
121,5,4,0.04132231404958678,0.03305785123966942,1,positive
134,8,3,0.05970149253731343,0.022388059701492536,5,positive
99,3,6,0.030303030303030304,0.06060606060606061,-3,positive
235,6,2,0.02553191489361702,0.00851063829787234,4,positive
160,13,7,0.08125,0.04375,6,positive
81,8,0,0.09876543209876543,0.0,8,positive
107,9,1,0.08411214953271028,0.009345794392523364,8,positive
78,6,1,0.07692307692307693,0.01282051282051282,5,positive
24,1,1,0.041666666666666664,0.041666666666666664,0,positive
177,7,4,0.03954802259887006,0.022598870056497175,3,positive
189,9,2,0.047619047619047616,0.010582010582010581,7,positive
84,3,3,0.03571428571428571,0.03571428571428571,0,positive
242,13,6,0.05371900826446281,0.024793388429752067,7,positive
415,11,9,0.02650602409638554,0.021686746987951807,2,positive
259,15,5,0.05791505791505792,0.019305019305019305,10,positive
217,11,4,0.05069124423963134,0.018433179723502304,7,positive
58,2,0,0.034482758620689655,0.0,2,positive
104,7,2,0.0673076923076923,0.019230769230769232,5,positive
803,43,22,0.053549190535491904,0.0273972602739726,21,positive
120,4,3,0.03333333333333333,0.025,1,positive
163,4,1,0.024539877300613498,0.006134969325153374,3,positive
114,8,3,0.07017543859649122,0.02631578947368421,5,positive
50,6,1,0.12,0.02,5,positive
135,13,2,0.0962962962962963,0.014814814814814815,11,positive
250,8,2,0.032,0.008,6,positive
